generation,rank_1,rank_2,swapAccepted
5690000,3,4,0
5691000,2,3,1
5692000,1,2,1
5693000,1,4,0
5694000,2,3,1
5695000,1,3,1
5696000,2,4,0
5697000,1,3,0
5698000,2,4,0
5699000,1,3,0
5700000,2,4,0
5701000,2,3,1
5702000,2,4,0
5703000,3,4,0
5704000,1,3,1
5705000,2,4,0
5706000,1,4,0
5707000,2,3,1
5708000,2,4,0
5709000,2,4,0
5710000,1,3,0
5711000,1,2,1
5712000,1,4,0
5713000,2,4,0
5714000,1,4,0
5715000,2,3,0
5716000,2,4,0
5717000,1,2,0
5718000,1,2,0
5719000,2,3,1
5720000,2,4,0
5721000,1,3,0
5722000,1,2,1
5723000,3,4,0
5724000,2,4,0
5725000,2,4,0
5726000,2,4,0
5727000,3,4,0
5728000,1,3,0
5729000,1,4,0
5730000,1,2,1
5731000,2,4,0
5732000,2,4,0
5733000,1,4,0
5734000,1,3,1
5735000,2,3,1
5736000,1,3,1
5737000,1,4,0
5738000,1,4,0
5739000,3,4,0
5740000,1,4,0
5741000,2,3,0
5742000,1,2,1
5743000,2,3,0
5744000,2,3,0
5745000,1,2,0
5746000,1,2,0
5747000,2,4,0
5748000,2,4,0
5749000,1,4,0
5750000,1,2,1
5751000,1,2,1
5752000,1,3,0
5753000,1,4,0
5754000,3,4,0
5755000,2,4,1
5756000,1,2,0
5757000,1,4,0
5758000,1,4,0
5759000,3,4,1
5760000,3,4,1
5761000,3,4,1
5762000,1,4,0
5763000,2,3,1
5764000,2,4,1
5765000,1,2,0
5766000,1,3,0
5767000,1,4,0
5768000,2,4,0
5769000,2,4,0
5770000,1,2,1
5771000,1,4,0
5772000,2,4,0
5773000,1,4,0
5774000,2,3,0
5775000,2,3,1
5776000,1,3,0
5777000,3,4,0
5778000,1,4,0
5779000,1,2,0
5780000,2,3,1
5781000,2,4,0
5782000,1,4,0
5783000,2,3,1
5784000,1,4,0
5785000,2,4,0
5786000,2,3,1
5787000,1,2,0
5788000,1,2,0
5789000,2,4,0
5790000,3,4,0
5791000,1,3,0
5792000,1,4,0
5793000,1,2,1
5794000,1,4,0
5795000,1,2,1
5796000,3,4,0
5797000,1,3,0
5798000,2,4,0
5799000,1,4,0
5800000,1,3,0
5801000,2,4,0
5802000,2,4,0
5803000,3,4,0
5804000,2,3,0
5805000,1,4,0
5806000,1,4,0
5807000,1,2,1
5808000,3,4,0
5809000,2,4,0
5810000,1,3,0
5811000,1,4,0
5812000,2,4,0
5813000,1,4,0
5814000,2,4,0
5815000,2,4,0
5816000,1,4,0
5817000,1,2,0
5818000,3,4,1
5819000,1,4,0
5820000,1,4,0
5821000,1,3,0
5822000,3,4,0
5823000,2,4,0
5824000,2,3,0
5825000,2,3,0
5826000,2,4,0
5827000,2,4,0
5828000,2,3,0
5829000,2,3,0
5830000,3,4,0
5831000,2,3,0
5832000,1,4,0
5833000,2,3,0
5834000,1,4,0
5835000,1,2,1
5836000,1,3,0
5837000,1,3,0
5838000,2,3,0
5839000,1,4,0
5840000,2,4,0
5841000,1,3,0
5842000,2,4,0
5843000,2,4,0
5844000,1,3,0
5845000,1,4,0
5846000,2,3,1
5847000,1,3,0
5848000,2,3,0
5849000,2,4,0
5850000,2,3,0
5851000,1,3,0
5852000,2,3,1
5853000,2,3,1
5854000,1,4,0
5855000,2,4,0
5856000,2,3,0
5857000,1,2,0
5858000,3,4,0
5859000,2,3,0
5860000,2,4,0
5861000,1,4,0
5862000,2,4,0
5863000,2,3,1
5864000,1,3,0
5865000,2,3,0
5866000,2,3,0
5867000,2,4,0
5868000,1,3,0
5869000,3,4,0
5870000,3,4,0
5871000,1,3,0
5872000,2,3,0
5873000,3,4,1
5874000,2,3,0
5875000,2,4,0
5876000,2,3,0
5877000,2,3,0
5878000,2,4,0
5879000,1,4,0
5880000,1,4,0
5881000,1,2,1
5882000,2,3,0
5883000,1,2,1
5884000,2,3,0
5885000,1,4,0
5886000,1,2,1
5887000,1,4,0
5888000,1,3,0
5889000,1,2,1
5890000,2,4,0
5891000,2,4,0
5892000,1,3,0
5893000,1,3,0
5894000,1,4,0
5895000,1,2,0
5896000,2,3,0
5897000,1,3,0
5898000,2,4,0
5899000,2,4,0
5900000,2,3,0
5901000,2,3,0
5902000,1,4,0
5903000,2,3,0
5904000,1,4,0
5905000,1,4,0
5906000,1,3,1
5907000,1,4,0
5908000,1,4,0
5909000,1,3,1
5910000,3,4,0
5911000,1,2,1
5912000,2,3,1
5913000,2,4,0
5914000,1,3,0
5915000,1,4,0
5916000,1,3,0
5917000,1,4,0
5918000,3,4,0
5919000,2,3,1
5920000,2,4,0
5921000,1,3,0
5922000,1,2,1
5923000,2,3,1
5924000,2,3,1
5925000,2,4,0
5926000,2,4,0
5927000,1,3,0
5928000,1,4,0
5929000,1,3,0
5930000,1,3,0
5931000,1,3,0
5932000,1,2,0
5933000,2,3,1
5934000,1,4,0
5935000,1,3,1
5936000,1,3,0
5937000,1,4,0
5938000,1,2,0
5939000,1,4,0
5940000,1,4,0
5941000,2,3,1
5942000,1,4,0
5943000,2,4,0
5944000,2,3,1
5945000,2,3,1
5946000,1,3,0
5947000,2,3,0
5948000,2,4,0
5949000,2,3,0
5950000,2,4,0
5951000,1,2,1
5952000,3,4,0
5953000,1,3,0
5954000,2,4,0
5955000,2,4,0
5956000,1,4,0
5957000,2,4,0
5958000,2,4,0
5959000,2,3,0
5960000,1,4,0
5961000,1,3,0
5962000,3,4,0
5963000,1,4,0
5964000,1,3,0
5965000,1,2,0
5966000,3,4,0
5967000,1,4,0
5968000,3,4,1
5969000,1,4,0
5970000,2,3,1
5971000,3,4,0
5972000,1,4,0
5973000,1,3,0
5974000,1,4,0
5975000,1,2,1
5976000,1,2,1
5977000,2,3,1
5978000,2,3,1
5979000,1,4,0
5980000,1,3,1
5981000,1,2,0
5982000,1,4,0
5983000,1,3,1
5984000,2,4,0
5985000,2,4,0
5986000,1,4,0
5987000,1,3,0
5988000,1,2,1
5989000,1,3,0
5990000,1,4,0
5991000,1,4,0
5992000,1,4,0
5993000,1,2,0
5994000,2,3,0
5995000,2,4,0
5996000,1,3,0
5997000,2,4,0
5998000,1,2,1
5999000,2,4,0
6000000,1,2,1
6001000,3,4,0
6002000,1,2,1
6003000,1,3,0
6004000,3,4,0
6005000,1,3,0
6006000,1,4,0
6007000,3,4,1
6008000,1,3,0
6009000,2,3,1
6010000,2,4,0
6011000,3,4,0
6012000,2,3,0
6013000,1,4,0
6014000,2,3,0
6015000,2,3,0
6016000,2,4,0
6017000,2,4,0
6018000,3,4,0
6019000,1,4,0
6020000,1,4,0
6021000,1,2,0
6022000,2,3,0
6023000,2,3,0
6024000,1,2,0
6025000,1,3,0
6026000,2,3,0
6027000,3,4,0
6028000,2,3,1
6029000,3,4,0
6030000,1,3,0
6031000,1,4,0
6032000,1,3,0
6033000,2,3,1
6034000,1,3,0
6035000,1,3,0
6036000,2,4,0
6037000,2,4,0
6038000,2,4,0
6039000,3,4,1
6040000,1,3,0
6041000,1,4,0
6042000,2,3,0
6043000,2,4,0
6044000,2,3,0
6045000,1,3,0
6046000,1,4,0
6047000,3,4,1
6048000,3,4,0
6049000,1,4,0
6050000,1,3,0
6051000,1,2,0
6052000,1,3,0
6053000,1,4,0
6054000,1,4,0
6055000,1,3,0
6056000,3,4,1
6057000,1,4,0
6058000,1,3,0
6059000,2,3,1
6060000,1,4,0
6061000,1,2,0
6062000,1,3,0
6063000,2,4,0
6064000,1,4,0
6065000,1,2,1
6066000,3,4,1
6067000,1,4,0
6068000,3,4,1
6069000,1,2,0
6070000,3,4,1
6071000,2,3,1
6072000,3,4,0
6073000,1,2,1
6074000,3,4,1
6075000,2,4,0
6076000,2,3,0
6077000,1,2,1
6078000,1,3,0
6079000,1,4,0
6080000,1,4,0
6081000,3,4,1
6082000,2,4,0
6083000,2,3,1
6084000,1,3,0
6085000,1,2,1
6086000,3,4,0
6087000,2,4,0
6088000,1,3,0
6089000,2,4,0
6090000,2,4,0
6091000,2,3,0
6092000,2,4,0
6093000,3,4,0
6094000,1,4,0
6095000,2,3,1
6096000,1,2,0
6097000,3,4,0
6098000,2,3,1
6099000,1,4,0
6100000,2,3,0
6101000,1,3,0
6102000,2,3,0
6103000,1,3,0
6104000,1,2,1
6105000,3,4,0
6106000,2,3,0
6107000,1,2,0
6108000,2,3,0
6109000,2,4,0
6110000,1,2,0
6111000,1,3,0
6112000,1,2,0
6113000,3,4,0
6114000,1,3,0
6115000,2,3,0
6116000,1,4,0
6117000,3,4,1
6118000,2,4,0
6119000,2,4,0
6120000,1,4,0
6121000,1,4,0
6122000,1,4,0
6123000,3,4,0
6124000,1,4,0
6125000,2,3,1
6126000,2,4,0
6127000,2,4,0
6128000,1,2,0
6129000,2,3,1
6130000,3,4,0
6131000,1,3,0
6132000,1,4,0
6133000,2,3,0
6134000,1,2,0
6135000,1,2,0
6136000,2,4,0
6137000,2,3,1
6138000,3,4,0
6139000,1,4,0
6140000,1,3,0
6141000,3,4,0
6142000,1,4,0
6143000,2,4,0
6144000,1,2,0
6145000,1,4,0
6146000,1,4,0
6147000,1,4,0
6148000,1,3,0
6149000,2,3,0
6150000,1,2,1
6151000,2,4,0
6152000,2,3,1
6153000,2,3,0
6154000,1,4,0
6155000,2,3,1
6156000,1,4,0
6157000,1,3,0
6158000,2,3,1
6159000,1,2,0
6160000,3,4,0
6161000,2,3,1
6162000,1,3,0
6163000,2,3,0
6164000,2,4,0
6165000,1,4,0
6166000,1,3,1
6167000,1,4,0
6168000,1,2,1
6169000,2,4,0
6170000,1,3,0
6171000,1,4,0
6172000,3,4,0
6173000,2,4,0
6174000,1,3,0
6175000,2,4,0
6176000,3,4,0
6177000,2,4,0
6178000,1,4,0
6179000,2,4,0
6180000,3,4,0
6181000,1,3,0
6182000,1,2,1
6183000,1,4,0
6184000,1,4,0
6185000,2,4,0
6186000,2,4,0
6187000,2,3,0
6188000,3,4,0
6189000,1,4,0
6190000,2,3,0
6191000,1,2,1
6192000,1,4,0
6193000,1,3,0
6194000,1,4,0
6195000,3,4,0
6196000,2,4,0
6197000,1,3,0
6198000,2,4,0
6199000,2,3,1
6200000,1,2,0
6201000,1,4,0
6202000,3,4,0
6203000,2,4,0
6204000,3,4,0
6205000,2,3,0
6206000,2,3,0
6207000,2,4,0
6208000,1,3,0
6209000,1,3,0
6210000,2,3,1
6211000,1,2,0
6212000,3,4,0
6213000,2,3,0
6214000,2,3,0
6215000,2,4,0
6216000,1,2,1
6217000,1,3,1
6218000,2,3,0
6219000,2,3,0
6220000,1,2,1
6221000,1,4,0
6222000,1,3,0
6223000,1,3,0
6224000,1,2,1
6225000,1,2,1
6226000,3,4,0
6227000,1,3,1
6228000,3,4,0
6229000,1,4,0
6230000,1,3,0
6231000,1,4,0
6232000,1,2,1
6233000,1,4,0
6234000,1,3,0
6235000,1,2,1
6236000,3,4,1
6237000,3,4,1
6238000,1,3,0
6239000,3,4,0
6240000,1,3,0
6241000,1,2,1
6242000,1,2,1
6243000,1,2,1
6244000,1,3,1
6245000,2,4,1
6246000,3,4,1
6247000,1,3,0
6248000,1,3,0
6249000,2,3,1
6250000,1,4,0
6251000,1,4,0
6252000,3,4,0
6253000,1,3,0
6254000,2,3,1
6255000,1,3,1
6256000,1,4,0
6257000,1,2,0
6258000,1,2,0
6259000,2,3,1
6260000,1,4,0
6261000,1,2,0
6262000,3,4,0
6263000,1,4,0
6264000,2,4,0
6265000,3,4,0
6266000,1,2,1
6267000,2,3,0
6268000,1,4,0
6269000,2,3,0
6270000,2,4,0
6271000,2,3,0
6272000,3,4,0
6273000,1,3,0
6274000,3,4,0
6275000,2,3,1
6276000,2,4,0
6277000,1,3,0
6278000,3,4,0
6279000,2,3,0
6280000,1,3,1
6281000,3,4,0
6282000,3,4,0
6283000,1,4,0
6284000,1,2,1
6285000,2,3,1
6286000,1,3,0
6287000,2,3,1
6288000,2,3,0
6289000,2,3,0
6290000,3,4,1
6291000,1,3,0
6292000,1,3,0
6293000,1,2,0
6294000,1,4,0
6295000,1,4,0
6296000,1,4,0
6297000,2,4,0
6298000,1,2,1
6299000,1,2,0
6300000,1,3,0
6301000,2,3,1
6302000,1,4,0
6303000,1,3,0
6304000,2,4,0
6305000,1,4,0
6306000,1,4,0
6307000,1,2,0
6308000,1,3,1
6309000,1,3,1
6310000,2,3,1
6311000,1,4,0
6312000,2,3,0
6313000,3,4,0
6314000,2,4,0
6315000,2,3,0
6316000,3,4,0
6317000,2,3,0
6318000,3,4,0
6319000,1,4,0
6320000,1,4,0
6321000,2,3,1
6322000,1,3,0
6323000,1,3,0
6324000,2,3,1
6325000,3,4,0
6326000,2,3,1
6327000,1,2,1
6328000,3,4,0
6329000,2,3,0
6330000,1,4,0
6331000,3,4,0
6332000,3,4,0
6333000,2,3,0
6334000,2,4,0
6335000,2,4,0
6336000,1,2,0
6337000,1,4,0
6338000,1,3,1
6339000,1,2,0
6340000,2,3,1
6341000,1,2,0
6342000,3,4,1
6343000,2,3,0
6344000,1,2,1
6345000,1,2,0
6346000,2,3,1
6347000,1,4,0
6348000,3,4,0
6349000,2,4,0
6350000,1,3,0
6351000,1,3,0
6352000,3,4,0
6353000,3,4,1
6354000,1,3,0
6355000,1,3,0
6356000,1,4,0
6357000,1,4,0
6358000,2,4,0
6359000,1,2,1
6360000,2,4,0
6361000,2,4,0
6362000,3,4,1
6363000,2,4,0
6364000,2,3,0
6365000,2,4,0
6366000,2,3,1
6367000,2,4,1
6368000,1,4,0
6369000,2,3,1
6370000,1,3,0
6371000,1,3,1
6372000,1,2,1
6373000,2,4,1
6374000,1,3,0
6375000,3,4,0
6376000,2,3,1
6377000,2,4,0
6378000,2,4,0
6379000,3,4,1
6380000,2,4,1
6381000,2,3,1
6382000,2,3,1
6383000,2,3,0
6384000,1,2,0
6385000,2,3,0
6386000,2,3,1
6387000,3,4,0
6388000,3,4,0
6389000,1,2,0
6390000,1,2,0
6391000,1,4,0
6392000,1,2,0
6393000,2,3,1
6394000,3,4,1
6395000,2,3,0
6396000,2,3,1
6397000,1,4,0
6398000,2,4,0
6399000,2,4,0
6400000,3,4,0
6401000,1,3,0
6402000,2,3,0
6403000,2,4,0
6404000,2,4,0
6405000,1,2,0
6406000,1,4,0
6407000,1,3,0
6408000,1,3,0
6409000,3,4,1
6410000,3,4,1
6411000,1,3,0
6412000,2,3,0
6413000,1,4,0
6414000,1,2,0
6415000,2,4,0
6416000,1,3,0
6417000,2,3,0
6418000,2,4,0
6419000,1,3,1
6420000,1,3,1
6421000,1,2,0
6422000,2,3,1
6423000,1,4,0
6424000,1,2,1
6425000,3,4,0
6426000,3,4,1
6427000,1,2,0
6428000,1,2,0
6429000,3,4,1
6430000,1,3,0
6431000,2,3,0
6432000,2,4,0
6433000,1,2,1
6434000,2,4,0
6435000,2,3,0
6436000,2,4,0
6437000,2,3,0
6438000,1,4,0
6439000,1,2,0
6440000,2,3,0
6441000,3,4,0
6442000,3,4,0
6443000,1,2,0
6444000,3,4,0
6445000,2,4,0
6446000,1,3,0
6447000,2,4,0
6448000,1,2,0
6449000,1,2,0
6450000,1,2,1
6451000,1,3,1
6452000,3,4,0
6453000,1,3,1
6454000,1,2,1
6455000,2,4,0
6456000,2,4,0
6457000,2,4,0
6458000,3,4,1
6459000,1,4,0
6460000,2,3,0
6461000,3,4,1
6462000,1,3,0
6463000,3,4,1
6464000,1,4,0
6465000,1,2,0
6466000,1,2,0
6467000,2,3,1
6468000,2,3,1
6469000,1,2,0
6470000,1,3,0
6471000,2,4,1
6472000,1,2,0
6473000,2,4,0
6474000,2,3,1
6475000,1,2,0
6476000,1,3,0
6477000,3,4,0
6478000,2,4,0
6479000,2,3,1
6480000,2,3,1
6481000,1,4,0
6482000,1,3,0
6483000,1,3,0
6484000,1,3,0
6485000,2,4,0
6486000,1,3,0
6487000,3,4,0
6488000,1,4,0
6489000,1,3,0
6490000,2,4,0
6491000,1,2,0
6492000,2,4,0
6493000,3,4,1
6494000,2,4,0
6495000,1,2,0
6496000,2,4,0
6497000,2,4,0
6498000,1,4,0
6499000,2,3,0
6500000,1,2,1
6501000,1,2,1
6502000,2,3,0
6503000,2,3,1
6504000,1,3,0
6505000,1,3,1
6506000,1,2,0
6507000,1,4,0
6508000,2,3,1
6509000,3,4,0
6510000,3,4,0
6511000,1,4,0
6512000,3,4,1
6513000,3,4,1
6514000,1,2,1
6515000,2,4,0
6516000,3,4,1
6517000,2,4,0
6518000,1,2,1
6519000,2,4,0
6520000,1,2,0
6521000,3,4,1
6522000,1,3,0
6523000,2,3,0
6524000,1,3,0
6525000,3,4,1
6526000,3,4,1
6527000,1,2,0
6528000,1,2,0
6529000,1,4,0
6530000,3,4,0
6531000,3,4,0
6532000,3,4,0
6533000,1,3,0
6534000,1,4,0
6535000,1,3,0
6536000,2,3,0
6537000,1,4,0
6538000,1,3,0
6539000,1,4,0
6540000,3,4,0
6541000,2,4,0
6542000,1,3,0
6543000,2,3,1
6544000,1,4,0
6545000,2,3,1
6546000,2,4,0
6547000,1,4,0
6548000,1,4,0
6549000,1,4,0
6550000,2,4,0
6551000,1,3,0
6552000,1,4,0
6553000,2,4,0
6554000,3,4,0
6555000,1,3,0
6556000,1,2,0
6557000,2,3,1
6558000,1,4,0
6559000,1,3,0
6560000,3,4,1
6561000,1,4,0
6562000,1,4,0
6563000,1,2,0
6564000,1,4,0
6565000,2,3,1
6566000,2,3,1
6567000,2,4,0
6568000,2,3,1
6569000,2,4,0
6570000,3,4,0
6571000,1,3,1
6572000,2,4,0
6573000,2,3,1
6574000,1,4,0
6575000,1,4,0
6576000,2,3,1
6577000,2,4,0
6578000,2,4,0
6579000,1,2,0
6580000,1,2,0
6581000,2,4,0
6582000,1,4,0
6583000,1,3,1
6584000,3,4,0
6585000,2,4,1
6586000,2,3,1
6587000,1,4,0
6588000,2,3,1
6589000,2,4,0
6590000,3,4,0
6591000,3,4,0
6592000,3,4,0
6593000,3,4,0
6594000,1,2,0
6595000,1,4,0
6596000,1,4,0
6597000,3,4,0
6598000,2,3,1
6599000,3,4,0
6600000,2,4,0
6601000,1,4,0
6602000,1,3,1
6603000,1,4,0
6604000,3,4,0
6605000,1,4,0
6606000,2,3,0
6607000,2,4,0
6608000,2,4,0
6609000,3,4,0
6610000,1,2,1
6611000,1,4,0
6612000,2,3,1
6613000,1,2,0
6614000,1,2,0
6615000,1,4,0
6616000,2,3,1
6617000,3,4,0
6618000,2,4,0
6619000,2,3,0
6620000,2,4,0
6621000,1,3,0
6622000,3,4,0
6623000,1,2,0
6624000,2,3,0
6625000,2,3,1
6626000,1,3,0
6627000,1,3,1
6628000,2,4,0
6629000,1,4,0
6630000,2,4,0
6631000,1,4,0
6632000,1,2,1
6633000,1,2,1
6634000,2,4,0
6635000,1,4,0
6636000,2,4,0
6637000,2,4,0
6638000,2,4,0
6639000,1,2,0
6640000,1,4,0
6641000,1,4,0
6642000,3,4,0
6643000,2,3,0
6644000,1,4,0
6645000,3,4,0
6646000,1,2,0
6647000,1,2,0
6648000,3,4,0
6649000,2,3,1
6650000,3,4,0
6651000,1,4,0
6652000,2,4,0
6653000,3,4,0
6654000,1,2,1
6655000,2,3,0
6656000,2,4,0
6657000,1,3,0
6658000,1,4,0
6659000,1,2,1
6660000,1,4,0
6661000,2,4,0
6662000,3,4,0
6663000,1,3,0
6664000,2,3,0
6665000,2,3,0
6666000,1,4,0
6667000,2,3,0
6668000,2,3,0
6669000,1,2,0
6670000,2,4,0
6671000,1,2,1
6672000,1,3,0
6673000,2,4,0
6674000,2,3,0
6675000,2,3,0
6676000,2,4,0
6677000,1,4,0
6678000,1,2,1
6679000,3,4,0
6680000,1,2,1
6681000,1,4,0
6682000,1,4,0
6683000,2,3,0
6684000,2,4,0
6685000,2,4,0
6686000,3,4,1
6687000,1,2,0
6688000,1,4,0
6689000,1,4,0
6690000,1,4,0
6691000,2,3,0
6692000,3,4,0
6693000,2,3,0
6694000,1,2,1
6695000,3,4,0
6696000,1,4,0
6697000,2,3,0
6698000,1,2,1
6699000,3,4,1
6700000,3,4,1
6701000,2,3,1
6702000,1,4,0
6703000,1,2,0
6704000,1,2,0
6705000,2,3,1
6706000,2,3,0
6707000,1,3,1
6708000,2,4,0
6709000,1,4,0
6710000,1,2,0
6711000,2,4,0
6712000,2,3,0
6713000,1,4,0
6714000,1,2,1
6715000,2,3,1
6716000,3,4,0
6717000,2,4,0
6718000,1,3,0
6719000,1,3,0
6720000,1,2,0
6721000,2,4,0
6722000,3,4,1
6723000,1,4,0
6724000,3,4,1
6725000,3,4,0
6726000,1,3,0
6727000,2,4,0
6728000,1,3,0
6729000,2,4,0
6730000,1,2,1
6731000,1,3,1
6732000,2,4,0
6733000,2,4,0
6734000,2,3,0
6735000,3,4,0
6736000,1,3,0
6737000,1,3,1
6738000,1,2,1
6739000,1,4,0
6740000,2,4,0
6741000,3,4,0
6742000,2,3,1
6743000,2,4,0
6744000,1,2,1
6745000,2,3,1
6746000,1,2,1
6747000,3,4,0
6748000,3,4,0
6749000,3,4,0
6750000,1,4,0
6751000,3,4,0
6752000,1,4,0
6753000,3,4,0
6754000,2,3,1
6755000,1,4,0
6756000,1,2,0
6757000,3,4,0
6758000,2,3,0
6759000,2,4,0
6760000,1,3,0
6761000,2,4,0
6762000,3,4,0
6763000,3,4,0
6764000,2,4,0
6765000,2,4,0
6766000,3,4,0
6767000,2,3,1
6768000,1,3,0
6769000,1,4,0
6770000,1,3,0
6771000,1,2,0
6772000,2,4,0
6773000,2,4,0
6774000,2,3,1
6775000,2,4,0
6776000,2,3,1
6777000,1,3,1
6778000,3,4,0
6779000,1,2,1
6780000,2,3,0
6781000,3,4,0
6782000,1,2,1
6783000,1,4,0
6784000,2,3,0
6785000,3,4,1
6786000,2,4,0
6787000,3,4,1
6788000,1,3,0
6789000,1,3,0
6790000,1,2,0
6791000,1,4,0
6792000,2,4,0
6793000,2,3,1
6794000,1,2,0
6795000,2,4,0
6796000,3,4,1
6797000,2,4,1
6798000,1,2,1
6799000,1,4,0
6800000,1,3,0
6801000,3,4,0
6802000,3,4,0
6803000,2,3,0
6804000,3,4,1
6805000,2,4,0
6806000,1,2,1
6807000,1,4,1
6808000,1,4,1
6809000,2,3,0
6810000,2,3,0
6811000,2,3,0
6812000,2,3,0
6813000,1,3,0
6814000,1,4,0
6815000,2,4,0
6816000,1,4,0
6817000,3,4,0
6818000,2,3,0
6819000,1,3,0
6820000,2,4,0
6821000,2,3,0
6822000,2,4,0
6823000,1,4,0
6824000,3,4,0
6825000,2,3,0
6826000,1,4,0
6827000,1,4,0
6828000,2,3,0
6829000,1,3,0
6830000,1,3,0
6831000,2,3,0
6832000,1,3,0
6833000,3,4,0
6834000,1,3,0
6835000,1,4,0
6836000,1,3,0
6837000,2,3,0
6838000,3,4,0
6839000,1,4,0
6840000,1,2,1
6841000,2,4,0
6842000,1,3,0
6843000,2,3,0
6844000,3,4,0
6845000,1,3,0
6846000,2,3,0
6847000,1,2,0
6848000,1,4,0
6849000,1,4,0
6850000,1,4,0
6851000,3,4,0
6852000,3,4,0
6853000,1,4,0
6854000,3,4,1
6855000,1,4,0
6856000,2,3,0
6857000,3,4,1
6858000,1,4,0
6859000,1,3,0
6860000,1,4,0
6861000,3,4,0
6862000,2,4,0
6863000,1,4,0
6864000,1,2,0
6865000,1,3,0
6866000,1,2,0
6867000,1,2,0
6868000,3,4,0
6869000,2,3,1
6870000,2,4,0
6871000,1,3,0
6872000,2,3,1
6873000,1,2,0
6874000,1,3,0
6875000,1,4,0
6876000,1,4,0
6877000,2,3,0
6878000,1,3,0
6879000,1,2,0
6880000,1,3,0
6881000,1,2,0
6882000,1,4,0
6883000,2,4,0
6884000,2,4,0
6885000,1,4,0
6886000,1,3,0
6887000,1,2,0
6888000,1,4,0
6889000,2,4,0
6890000,2,3,0
6891000,1,3,0
6892000,1,3,0
6893000,1,2,0
6894000,3,4,0
6895000,1,4,0
6896000,1,2,1
6897000,1,2,1
6898000,1,3,0
6899000,2,3,0
6900000,2,4,0
6901000,2,4,0
6902000,1,2,1
6903000,2,3,0
6904000,1,2,0
6905000,1,4,0
6906000,3,4,0
6907000,1,2,0
6908000,1,4,0
6909000,2,3,0
6910000,2,4,0
6911000,2,4,0
6912000,3,4,0
6913000,1,4,0
6914000,1,4,0
6915000,2,3,0
6916000,2,3,1
6917000,1,3,0
6918000,1,4,0
6919000,1,2,0
6920000,1,4,0
6921000,2,4,1
6922000,2,4,0
6923000,3,4,1
6924000,1,2,1
6925000,2,4,0
6926000,1,2,0
6927000,1,3,1
6928000,2,4,0
6929000,1,2,1
6930000,1,3,1
6931000,1,4,0
6932000,1,3,1
6933000,1,3,0
6934000,1,4,0
6935000,3,4,1
6936000,1,2,1
6937000,1,3,0
6938000,1,4,0
6939000,1,3,0
6940000,2,3,0
6941000,2,4,0
6942000,3,4,0
6943000,3,4,1
6944000,1,2,0
6945000,2,4,0
6946000,2,3,0
6947000,1,3,0
6948000,2,3,0
6949000,1,4,0
6950000,2,4,0
6951000,1,4,0
6952000,2,4,0
6953000,2,4,0
6954000,2,4,0
6955000,1,3,0
6956000,3,4,0
6957000,2,4,0
6958000,3,4,0
6959000,2,4,0
6960000,2,3,1
6961000,2,4,0
6962000,3,4,0
6963000,2,4,0
6964000,1,3,1
6965000,2,4,0
6966000,1,3,0
6967000,1,3,1
6968000,3,4,0
6969000,3,4,0
6970000,2,3,0
6971000,2,4,0
6972000,1,4,0
6973000,1,2,1
6974000,2,3,0
6975000,3,4,0
6976000,2,3,1
6977000,1,3,0
6978000,1,4,0
6979000,2,4,0
6980000,2,4,0
6981000,1,2,1
6982000,2,3,1
6983000,1,2,1
6984000,1,4,0
6985000,3,4,0
6986000,1,3,0
6987000,2,4,0
6988000,1,2,0
6989000,1,3,0
6990000,1,2,0
6991000,1,2,1
6992000,1,4,0
6993000,1,2,1
6994000,3,4,0
6995000,1,2,1
6996000,2,4,0
6997000,3,4,0
6998000,3,4,0
6999000,2,3,0
7000000,1,3,0
7001000,1,3,1
7002000,1,3,0
7003000,1,3,0
7004000,1,2,0
7005000,1,3,1
7006000,1,4,0
7007000,3,4,0
7008000,1,2,1
7009000,2,3,1
7010000,2,3,1
7011000,2,4,0
7012000,1,4,0
7013000,1,4,0
7014000,1,4,0
7015000,2,4,0
7016000,1,2,1
7017000,1,2,1
7018000,3,4,1
7019000,1,2,1
7020000,1,4,0
7021000,3,4,1
7022000,1,3,1
7023000,1,4,0
7024000,1,4,0
7025000,1,4,0
7026000,1,3,0
7027000,2,3,1
7028000,1,3,0
7029000,1,2,0
7030000,2,4,0
7031000,2,3,0
7032000,1,4,0
7033000,1,4,0
7034000,3,4,0
7035000,2,4,0
7036000,1,2,0
7037000,1,4,0
7038000,3,4,1
7039000,1,4,0
7040000,1,3,0
7041000,2,4,0
7042000,2,4,0
7043000,2,3,0
7044000,1,4,0
7045000,1,3,0
7046000,2,3,0
7047000,1,3,0
7048000,1,3,0
7049000,1,2,0
7050000,2,3,0
7051000,3,4,0
7052000,3,4,0
7053000,1,3,0
7054000,1,2,1
7055000,1,4,0
7056000,1,4,0
7057000,2,4,0
7058000,3,4,0
7059000,3,4,0
7060000,2,3,0
7061000,1,3,0
7062000,2,4,0
7063000,1,3,0
7064000,2,4,0
7065000,1,3,0
7066000,1,4,0
7067000,1,3,0
7068000,2,3,0
7069000,1,4,0
7070000,1,4,0
7071000,1,4,0
7072000,1,3,0
7073000,3,4,0
7074000,2,3,1
7075000,3,4,0
7076000,2,3,0
7077000,1,2,0
7078000,2,3,1
7079000,1,4,0
7080000,3,4,0
7081000,3,4,0
7082000,2,3,0
7083000,2,4,0
7084000,2,3,0
7085000,2,4,0
7086000,1,2,1
7087000,2,4,0
