generation,rank_1,rank_2,swapAccepted
2894000,2,3,1
2895000,1,3,0
2896000,1,2,1
2897000,1,4,0
2898000,1,3,0
2899000,1,3,0
2900000,1,3,1
2901000,2,4,1
2902000,2,3,1
2903000,1,2,0
2904000,2,4,1
2905000,1,2,1
2906000,1,4,1
2907000,2,3,1
2908000,3,4,1
2909000,2,3,1
2910000,1,4,0
2911000,1,2,0
2912000,1,4,0
2913000,1,4,0
2914000,2,4,0
2915000,2,4,0
2916000,3,4,1
2917000,1,4,0
2918000,2,3,0
2919000,2,4,1
2920000,1,4,1
2921000,2,3,1
2922000,1,4,0
2923000,1,2,0
2924000,1,4,0
2925000,1,4,0
2926000,1,3,0
2927000,2,4,0
2928000,3,4,0
2929000,1,4,0
2930000,1,2,1
2931000,1,3,1
2932000,2,4,0
2933000,1,2,1
2934000,1,2,1
2935000,3,4,1
2936000,3,4,1
2937000,1,3,0
2938000,1,4,0
2939000,1,3,0
2940000,2,4,0
2941000,2,4,0
2942000,2,3,0
2943000,1,2,0
2944000,1,3,0
2945000,1,2,1
2946000,1,2,1
2947000,3,4,0
2948000,2,3,0
2949000,2,3,0
2950000,1,4,0
2951000,2,3,0
2952000,1,4,0
2953000,2,3,0
2954000,2,3,0
2955000,3,4,0
2956000,1,3,0
2957000,1,4,0
2958000,3,4,0
2959000,1,4,0
2960000,2,4,0
2961000,2,4,0
2962000,2,4,0
2963000,1,3,0
2964000,1,2,1
2965000,3,4,1
2966000,1,3,0
2967000,1,2,1
2968000,1,2,0
2969000,2,3,0
2970000,2,3,0
2971000,2,4,0
2972000,2,4,1
2973000,2,4,0
2974000,1,3,0
2975000,1,3,0
2976000,3,4,1
2977000,1,3,0
2978000,1,3,0
2979000,3,4,0
2980000,1,2,0
2981000,1,2,0
2982000,1,3,1
2983000,2,3,0
2984000,1,4,0
2985000,1,2,1
2986000,1,4,0
2987000,3,4,0
2988000,2,3,1
2989000,1,3,1
2990000,1,3,1
2991000,2,4,0
2992000,1,2,1
2993000,2,4,0
2994000,1,3,1
2995000,3,4,0
2996000,1,3,0
2997000,1,2,0
2998000,3,4,0
2999000,2,3,1
3000000,1,2,1
3001000,2,4,0
3002000,1,2,1
3003000,3,4,1
3004000,2,4,0
3005000,1,4,0
3006000,2,4,0
3007000,1,3,0
3008000,2,4,0
3009000,2,3,0
3010000,1,4,0
3011000,1,2,1
3012000,1,4,0
3013000,3,4,0
3014000,2,4,0
3015000,3,4,0
3016000,1,4,0
3017000,2,4,0
3018000,2,3,0
3019000,2,4,0
3020000,1,2,1
3021000,1,4,0
3022000,2,4,0
3023000,1,3,0
3024000,1,4,0
3025000,1,2,0
3026000,2,3,0
3027000,1,3,0
3028000,2,3,0
3029000,2,4,0
3030000,2,4,0
3031000,1,3,0
3032000,1,4,0
3033000,2,3,1
3034000,1,3,0
3035000,1,4,0
3036000,3,4,0
3037000,3,4,0
3038000,1,2,0
3039000,1,2,1
3040000,1,2,1
3041000,1,4,0
3042000,1,3,0
3043000,1,4,0
3044000,2,4,0
3045000,1,4,0
3046000,2,3,0
3047000,1,4,0
3048000,1,2,0
3049000,2,3,1
3050000,2,3,0
3051000,3,4,0
3052000,1,4,0
3053000,2,3,0
3054000,1,2,0
3055000,1,2,0
3056000,1,4,0
3057000,1,4,0
3058000,2,4,0
3059000,1,2,1
3060000,3,4,0
3061000,1,2,1
3062000,1,4,0
3063000,1,2,0
3064000,2,3,1
3065000,1,4,0
3066000,3,4,0
3067000,2,3,0
3068000,1,3,0
3069000,1,4,0
3070000,3,4,0
3071000,1,2,1
3072000,1,3,0
3073000,1,4,0
3074000,1,3,0
3075000,1,2,1
3076000,1,2,1
3077000,2,4,0
3078000,2,3,1
3079000,2,4,0
3080000,2,3,1
3081000,2,3,0
3082000,1,4,0
3083000,3,4,0
3084000,3,4,1
3085000,1,3,0
3086000,2,4,0
3087000,1,3,0
3088000,2,4,0
3089000,2,4,0
3090000,1,2,1
3091000,3,4,1
3092000,3,4,1
3093000,2,4,0
3094000,2,4,0
3095000,2,3,0
3096000,1,4,0
3097000,1,4,0
3098000,2,3,0
3099000,1,2,1
3100000,2,3,0
3101000,2,4,0
3102000,3,4,0
3103000,3,4,0
3104000,1,2,1
3105000,1,2,1
3106000,1,4,0
3107000,1,3,0
3108000,1,3,0
3109000,2,4,0
3110000,2,3,0
3111000,2,3,0
3112000,3,4,1
3113000,1,2,0
3114000,1,4,0
3115000,1,3,0
3116000,2,3,0
3117000,2,3,0
3118000,1,3,0
3119000,2,3,0
3120000,3,4,0
3121000,1,3,0
3122000,1,3,0
3123000,1,2,1
3124000,1,2,0
3125000,1,3,0
3126000,2,3,0
3127000,1,4,0
3128000,2,3,0
3129000,1,2,0
3130000,1,4,0
3131000,3,4,1
3132000,2,3,0
3133000,3,4,1
3134000,1,4,0
3135000,1,3,0
3136000,3,4,0
3137000,2,3,0
3138000,1,3,0
3139000,2,4,0
3140000,1,3,0
3141000,2,4,0
3142000,2,3,0
3143000,3,4,0
3144000,1,3,0
3145000,2,3,1
3146000,3,4,0
3147000,2,3,1
3148000,1,4,0
3149000,3,4,0
3150000,1,3,0
3151000,1,4,0
3152000,2,3,1
3153000,3,4,0
3154000,1,3,0
3155000,2,4,0
3156000,2,4,0
3157000,1,3,0
3158000,1,3,0
3159000,1,3,0
3160000,3,4,0
3161000,1,2,1
3162000,2,3,0
3163000,1,4,0
3164000,1,2,1
3165000,2,4,0
3166000,1,3,0
3167000,2,4,0
3168000,1,3,1
3169000,1,4,0
3170000,2,3,1
3171000,3,4,0
3172000,1,4,0
3173000,1,3,0
3174000,1,3,0
3175000,1,2,1
3176000,2,3,1
3177000,1,4,0
3178000,2,4,0
3179000,2,3,0
3180000,1,3,0
3181000,3,4,1
3182000,1,2,1
3183000,2,3,0
3184000,1,3,0
3185000,2,3,0
3186000,2,3,0
3187000,1,4,0
3188000,1,2,1
3189000,2,3,0
3190000,3,4,1
3191000,1,2,0
3192000,1,3,0
3193000,3,4,1
3194000,2,3,0
3195000,1,4,0
3196000,2,3,0
3197000,1,2,0
3198000,1,3,0
3199000,1,4,0
3200000,2,3,0
3201000,3,4,1
3202000,2,3,0
3203000,1,3,0
3204000,2,4,0
3205000,2,3,0
3206000,1,4,0
3207000,2,3,1
3208000,2,4,0
3209000,1,2,1
3210000,3,4,0
3211000,3,4,0
3212000,1,3,0
3213000,1,4,0
3214000,1,2,0
3215000,2,4,0
3216000,1,3,0
3217000,1,4,0
3218000,1,2,1
3219000,2,4,0
3220000,2,4,0
3221000,1,4,0
3222000,3,4,1
3223000,1,3,0
3224000,3,4,1
3225000,2,3,0
3226000,1,3,0
3227000,2,4,0
3228000,2,4,0
3229000,1,2,0
3230000,1,3,0
3231000,2,4,0
3232000,1,4,0
3233000,1,3,0
3234000,1,4,0
3235000,1,3,0
3236000,1,4,0
3237000,1,3,0
3238000,1,3,0
3239000,1,3,0
3240000,1,4,0
3241000,1,4,0
3242000,2,3,0
3243000,2,3,0
3244000,1,3,0
3245000,2,4,0
3246000,3,4,0
3247000,3,4,0
3248000,2,3,1
3249000,2,3,1
3250000,1,3,0
3251000,1,3,0
3252000,2,3,1
3253000,1,2,0
3254000,1,4,0
3255000,1,2,1
3256000,2,4,0
3257000,2,4,0
3258000,1,4,0
3259000,2,3,0
3260000,1,4,0
3261000,1,4,0
3262000,1,4,0
3263000,1,4,0
3264000,1,2,1
3265000,3,4,1
3266000,2,3,0
3267000,2,4,0
3268000,1,4,0
3269000,2,4,0
3270000,1,2,1
3271000,3,4,1
3272000,1,3,0
3273000,2,4,0
3274000,1,2,1
3275000,2,3,0
3276000,2,4,0
3277000,2,3,0
3278000,2,4,0
3279000,3,4,0
3280000,1,4,0
3281000,1,3,0
3282000,1,4,0
3283000,2,3,0
3284000,1,3,0
3285000,1,3,1
3286000,2,4,0
3287000,1,2,0
3288000,2,3,1
3289000,2,3,1
3290000,1,2,1
3291000,1,3,1
3292000,3,4,0
3293000,1,2,0
3294000,1,3,0
3295000,1,4,0
3296000,2,3,1
3297000,2,3,1
3298000,2,3,1
3299000,1,4,0
3300000,2,3,0
3301000,2,4,0
3302000,2,4,0
3303000,3,4,0
3304000,3,4,0
3305000,1,3,0
3306000,2,4,0
3307000,3,4,0
3308000,1,3,0
3309000,2,3,1
3310000,1,3,0
3311000,2,4,0
3312000,2,3,0
3313000,1,3,0
3314000,1,4,0
3315000,2,3,1
3316000,1,2,0
3317000,1,4,0
3318000,2,4,0
3319000,1,3,0
3320000,2,3,0
3321000,1,3,0
3322000,1,4,0
3323000,2,3,0
3324000,1,3,0
3325000,2,3,1
3326000,1,4,0
3327000,2,3,0
3328000,1,2,1
3329000,1,3,0
3330000,1,4,0
3331000,2,3,0
3332000,1,2,1
3333000,1,2,1
3334000,1,3,0
3335000,1,4,0
3336000,1,2,0
3337000,2,4,0
3338000,2,3,1
3339000,1,2,0
3340000,1,4,0
3341000,2,4,0
3342000,2,3,1
3343000,1,3,0
3344000,2,4,0
3345000,3,4,1
3346000,3,4,0
3347000,1,2,1
3348000,1,4,0
3349000,2,4,0
3350000,1,2,0
3351000,2,4,0
3352000,1,4,0
3353000,2,4,0
3354000,2,4,0
3355000,3,4,0
3356000,1,3,0
3357000,1,3,0
3358000,2,3,0
3359000,3,4,0
3360000,1,3,0
3361000,1,3,0
3362000,3,4,0
3363000,1,3,0
3364000,1,3,0
3365000,1,4,0
3366000,1,2,1
3367000,1,2,1
3368000,1,3,0
3369000,2,4,0
3370000,1,4,0
3371000,2,4,0
3372000,1,4,0
3373000,2,4,0
3374000,3,4,1
3375000,1,2,1
3376000,2,3,0
3377000,2,3,0
3378000,2,3,0
3379000,1,4,0
3380000,2,4,0
3381000,3,4,1
3382000,1,4,0
3383000,1,2,0
3384000,1,4,0
3385000,1,2,0
3386000,2,3,0
3387000,3,4,0
3388000,1,4,0
3389000,2,3,0
3390000,2,3,0
3391000,3,4,0
3392000,1,3,0
3393000,3,4,0
3394000,1,2,0
3395000,1,3,0
3396000,1,4,0
3397000,2,4,0
3398000,1,4,0
3399000,3,4,0
3400000,1,2,1
3401000,1,4,0
3402000,1,3,0
3403000,1,4,0
3404000,1,4,0
3405000,2,3,0
3406000,2,4,0
3407000,1,4,0
3408000,3,4,0
3409000,2,4,0
3410000,1,2,1
3411000,2,3,0
3412000,1,4,0
3413000,3,4,0
3414000,2,4,0
3415000,2,3,0
3416000,3,4,0
3417000,2,4,0
3418000,2,4,0
3419000,2,3,1
3420000,1,3,1
3421000,2,4,0
3422000,2,4,0
3423000,2,4,0
3424000,1,4,0
3425000,3,4,0
3426000,2,3,0
3427000,1,2,0
3428000,1,4,0
3429000,1,4,0
3430000,1,3,0
3431000,1,2,1
3432000,3,4,0
3433000,2,3,0
3434000,2,3,0
3435000,1,4,0
3436000,1,4,0
3437000,1,2,1
3438000,3,4,0
3439000,2,3,0
3440000,1,2,0
3441000,2,4,0
3442000,3,4,0
3443000,2,3,0
3444000,3,4,0
3445000,1,2,1
3446000,2,4,0
3447000,1,3,0
3448000,2,4,0
3449000,1,4,0
3450000,1,4,0
3451000,1,2,1
3452000,1,2,1
3453000,2,3,0
3454000,1,3,0
3455000,2,3,0
3456000,2,4,0
3457000,3,4,0
3458000,3,4,0
3459000,3,4,0
3460000,1,4,0
3461000,2,4,0
3462000,3,4,0
3463000,1,4,0
3464000,3,4,0
3465000,3,4,0
3466000,2,4,0
3467000,2,4,0
3468000,1,4,0
3469000,1,2,0
3470000,2,4,0
3471000,1,3,0
3472000,1,4,0
3473000,2,4,0
3474000,1,4,0
3475000,2,3,1
3476000,1,3,1
3477000,1,4,0
3478000,3,4,0
3479000,1,3,0
3480000,2,3,1
3481000,1,2,1
3482000,1,3,1
3483000,3,4,0
3484000,1,2,1
3485000,1,4,0
3486000,3,4,0
3487000,3,4,0
3488000,2,4,0
3489000,1,4,0
3490000,2,3,0
3491000,1,4,0
3492000,1,3,0
3493000,3,4,0
3494000,1,3,0
3495000,1,2,0
3496000,2,3,1
3497000,3,4,0
3498000,1,2,0
3499000,1,3,0
3500000,1,2,1
3501000,2,4,0
3502000,3,4,0
3503000,1,4,0
3504000,2,4,0
3505000,1,3,0
3506000,1,3,0
3507000,1,4,0
3508000,2,3,1
3509000,2,3,0
3510000,2,3,1
3511000,3,4,0
3512000,2,4,0
3513000,1,3,0
3514000,1,3,0
3515000,3,4,0
3516000,1,4,0
3517000,1,2,1
3518000,1,3,1
3519000,1,2,1
3520000,1,4,0
3521000,1,2,1
3522000,1,2,1
3523000,2,4,0
3524000,2,4,0
3525000,1,4,0
3526000,1,3,1
3527000,2,4,0
3528000,1,3,0
3529000,2,3,1
3530000,1,3,1
3531000,3,4,0
3532000,1,4,0
3533000,1,3,1
3534000,1,4,1
3535000,1,4,1
3536000,1,3,0
3537000,2,3,0
3538000,1,3,0
3539000,1,3,0
3540000,2,4,0
3541000,3,4,1
3542000,1,4,0
3543000,2,3,0
3544000,1,3,0
3545000,2,3,0
3546000,2,3,0
3547000,1,4,0
3548000,3,4,1
3549000,1,3,0
3550000,1,3,0
3551000,1,4,0
3552000,3,4,0
3553000,2,4,0
3554000,2,4,0
3555000,1,4,0
3556000,2,3,1
3557000,1,2,0
3558000,1,2,0
3559000,1,3,0
3560000,1,2,0
3561000,3,4,1
3562000,3,4,1
3563000,3,4,1
3564000,2,3,0
3565000,2,4,0
3566000,3,4,1
3567000,2,3,0
3568000,3,4,1
3569000,2,3,0
3570000,2,4,0
3571000,1,2,0
3572000,2,4,1
3573000,3,4,1
3574000,1,4,0
3575000,3,4,0
3576000,1,3,0
3577000,1,4,0
3578000,1,3,0
3579000,2,3,1
3580000,2,4,0
3581000,3,4,0
3582000,1,2,0
3583000,1,4,0
3584000,1,2,0
3585000,2,3,0
3586000,1,3,0
3587000,1,3,0
3588000,1,4,0
3589000,1,3,0
3590000,2,4,0
3591000,1,3,0
3592000,1,4,0
3593000,2,4,0
3594000,1,2,1
3595000,3,4,1
3596000,1,3,0
3597000,2,3,0
3598000,1,2,1
3599000,2,4,0
3600000,3,4,1
3601000,1,2,0
3602000,1,3,0
3603000,1,2,0
3604000,3,4,0
3605000,2,4,0
3606000,1,4,0
3607000,2,4,0
3608000,2,4,0
3609000,2,3,0
3610000,1,3,0
3611000,2,4,0
3612000,1,2,0
3613000,2,3,0
3614000,1,3,0
3615000,1,3,0
3616000,2,3,0
3617000,3,4,0
3618000,2,4,0
3619000,1,3,0
3620000,2,3,0
3621000,2,4,0
3622000,1,4,0
3623000,1,3,0
3624000,1,2,0
3625000,1,3,0
3626000,2,3,0
3627000,1,4,0
3628000,3,4,0
3629000,2,3,0
3630000,2,4,0
3631000,1,2,0
3632000,2,3,0
3633000,1,3,0
3634000,3,4,0
3635000,3,4,0
3636000,2,4,0
3637000,1,3,0
3638000,2,3,0
3639000,1,2,1
3640000,1,2,1
3641000,2,4,0
3642000,3,4,0
3643000,3,4,0
3644000,1,3,1
3645000,2,3,0
3646000,2,3,0
3647000,1,4,0
3648000,3,4,0
3649000,2,3,1
3650000,3,4,0
3651000,2,4,0
3652000,1,2,1
3653000,3,4,0
3654000,2,4,0
3655000,2,4,0
3656000,2,4,0
3657000,1,4,0
3658000,2,4,0
3659000,1,3,0
3660000,1,2,1
3661000,2,3,0
3662000,2,4,0
3663000,3,4,0
3664000,2,3,1
3665000,3,4,0
3666000,2,3,0
3667000,3,4,0
3668000,3,4,0
3669000,3,4,0
3670000,1,2,1
3671000,3,4,0
3672000,1,4,0
3673000,1,4,0
3674000,1,3,0
3675000,3,4,0
3676000,1,4,0
3677000,2,4,0
3678000,1,4,0
3679000,1,2,1
3680000,1,4,0
3681000,3,4,0
3682000,1,2,1
3683000,1,2,1
3684000,2,4,0
3685000,1,4,0
3686000,3,4,0
3687000,1,4,0
3688000,1,2,0
3689000,1,4,0
3690000,3,4,0
3691000,2,4,0
3692000,1,2,0
3693000,2,3,1
3694000,1,4,0
3695000,3,4,0
3696000,2,4,0
3697000,1,4,0
3698000,1,3,0
3699000,2,4,0
3700000,1,4,0
3701000,1,4,0
3702000,1,2,0
3703000,2,4,0
3704000,1,2,1
3705000,2,3,1
3706000,1,3,0
3707000,1,3,0
3708000,1,2,1
3709000,1,2,1
3710000,1,2,1
3711000,1,3,0
3712000,1,2,1
3713000,2,3,0
3714000,3,4,0
3715000,2,3,0
3716000,2,4,0
3717000,3,4,0
3718000,1,4,0
3719000,2,4,0
3720000,3,4,0
3721000,2,3,1
3722000,3,4,0
3723000,2,3,1
3724000,2,4,0
3725000,1,2,1
3726000,1,3,1
3727000,1,3,0
3728000,2,4,0
3729000,2,3,1
3730000,2,3,1
3731000,3,4,0
3732000,1,2,1
3733000,1,2,1
3734000,2,3,0
3735000,1,3,0
3736000,1,4,0
3737000,1,3,0
3738000,2,3,0
3739000,1,2,1
3740000,1,3,0
3741000,3,4,0
3742000,1,3,0
3743000,2,4,0
3744000,1,3,0
3745000,1,2,0
3746000,2,3,0
3747000,1,4,0
3748000,2,4,0
3749000,3,4,0
3750000,1,3,0
3751000,3,4,0
3752000,1,4,0
3753000,2,3,0
3754000,1,2,1
3755000,1,3,0
3756000,2,3,0
3757000,1,2,1
3758000,2,3,1
3759000,2,3,1
3760000,1,4,0
3761000,2,3,0
3762000,1,3,0
3763000,1,3,1
3764000,3,4,0
3765000,1,2,0
3766000,1,2,0
3767000,2,4,0
3768000,3,4,0
3769000,1,3,0
3770000,2,3,1
3771000,3,4,0
3772000,1,2,1
3773000,1,2,1
3774000,2,3,1
3775000,1,4,0
3776000,3,4,0
3777000,3,4,0
3778000,1,2,1
3779000,1,2,0
3780000,1,4,0
3781000,1,3,0
3782000,1,2,1
3783000,2,4,0
3784000,1,3,0
3785000,1,4,0
3786000,1,2,0
3787000,1,3,0
3788000,1,4,0
3789000,3,4,0
3790000,1,4,0
3791000,2,3,0
3792000,2,4,0
3793000,3,4,0
3794000,1,3,0
3795000,3,4,1
3796000,3,4,1
3797000,2,4,0
3798000,2,3,0
3799000,3,4,0
3800000,3,4,1
3801000,3,4,1
3802000,2,4,0
3803000,1,3,0
3804000,2,4,0
3805000,1,4,0
3806000,3,4,0
3807000,1,4,0
3808000,1,4,0
3809000,1,2,1
3810000,1,4,0
3811000,2,4,0
3812000,1,3,0
3813000,2,3,1
3814000,1,3,1
3815000,3,4,0
3816000,1,4,0
3817000,1,2,0
3818000,3,4,0
3819000,1,3,0
3820000,3,4,0
3821000,1,2,0
3822000,2,4,0
3823000,2,3,0
3824000,1,2,0
3825000,1,2,0
3826000,2,4,0
3827000,1,3,0
3828000,2,3,1
3829000,2,3,1
3830000,2,3,1
3831000,2,4,0
3832000,3,4,0
3833000,3,4,0
3834000,1,3,0
3835000,1,4,0
3836000,1,2,0
3837000,2,3,1
3838000,2,3,1
3839000,1,4,0
3840000,1,2,0
3841000,1,4,0
3842000,1,4,0
3843000,1,4,0
3844000,2,3,0
3845000,1,3,0
3846000,1,3,0
3847000,1,3,0
3848000,3,4,0
3849000,1,2,0
3850000,2,3,0
3851000,1,4,0
3852000,3,4,1
3853000,3,4,1
3854000,2,4,0
3855000,3,4,1
3856000,1,3,0
3857000,1,3,0
3858000,2,4,0
3859000,2,3,0
3860000,2,4,0
3861000,2,3,0
3862000,1,4,0
3863000,1,2,1
3864000,2,3,1
3865000,3,4,0
3866000,1,3,1
3867000,1,2,1
3868000,2,4,0
3869000,1,4,0
3870000,2,4,0
3871000,1,2,1
3872000,1,4,0
3873000,2,4,0
3874000,2,3,0
3875000,2,4,0
3876000,1,4,0
3877000,2,3,0
3878000,1,4,0
3879000,1,3,0
3880000,1,3,0
3881000,1,2,0
3882000,1,4,0
3883000,1,3,0
3884000,1,3,0
3885000,1,4,0
3886000,1,2,1
3887000,2,4,0
3888000,1,4,0
3889000,1,2,1
3890000,2,3,0
3891000,1,2,1
3892000,3,4,0
3893000,1,2,1
3894000,1,2,1
3895000,1,3,0
3896000,3,4,0
3897000,2,3,0
3898000,1,4,0
3899000,2,3,0
3900000,1,2,1
3901000,1,3,0
3902000,2,4,0
3903000,2,4,0
3904000,1,4,0
3905000,1,3,0
3906000,2,3,0
3907000,2,4,0
3908000,1,2,1
3909000,2,4,0
3910000,1,2,1
3911000,1,2,0
3912000,2,4,0
3913000,2,4,0
3914000,3,4,0
3915000,2,3,0
3916000,1,4,0
3917000,3,4,0
3918000,1,4,0
3919000,1,3,0
3920000,1,4,0
3921000,1,4,0
3922000,3,4,1
3923000,1,3,0
3924000,2,3,0
3925000,1,4,0
3926000,2,4,0
3927000,2,4,0
3928000,1,4,0
3929000,3,4,1
3930000,2,3,0
3931000,1,4,0
3932000,1,2,0
3933000,2,4,0
3934000,1,2,0
3935000,3,4,0
3936000,1,3,0
3937000,1,3,0
3938000,2,4,0
3939000,1,2,0
3940000,1,2,0
3941000,2,4,0
3942000,1,3,0
3943000,1,4,0
3944000,3,4,1
3945000,1,3,0
3946000,1,4,0
3947000,3,4,0
3948000,1,4,0
3949000,3,4,0
3950000,1,4,0
3951000,1,3,0
3952000,1,4,0
3953000,2,3,0
3954000,1,2,1
3955000,1,3,0
3956000,1,3,0
3957000,2,4,0
3958000,1,4,0
3959000,1,4,0
3960000,1,4,0
3961000,3,4,0
3962000,1,4,0
3963000,2,3,0
3964000,3,4,0
3965000,3,4,1
3966000,1,3,1
3967000,3,4,0
3968000,2,3,0
3969000,1,2,1
3970000,1,3,0
3971000,2,4,0
3972000,3,4,1
3973000,3,4,0
3974000,1,4,0
3975000,3,4,0
3976000,2,4,0
3977000,2,4,0
3978000,1,4,0
3979000,2,4,0
3980000,2,4,0
3981000,2,4,0
3982000,1,4,0
3983000,3,4,0
3984000,1,3,0
3985000,1,4,0
3986000,2,3,0
3987000,1,4,0
3988000,1,3,0
3989000,1,4,0
3990000,2,4,0
3991000,2,4,0
3992000,2,4,0
3993000,1,2,1
3994000,2,4,0
3995000,3,4,0
3996000,2,3,0
3997000,1,3,0
3998000,2,4,0
3999000,1,2,1
4000000,1,4,0
4001000,2,3,0
4002000,3,4,0
4003000,2,4,0
4004000,1,4,0
4005000,1,3,0
4006000,2,4,0
4007000,2,3,1
4008000,2,4,0
4009000,2,3,1
4010000,1,2,0
4011000,2,3,1
4012000,3,4,0
4013000,1,4,0
4014000,1,2,1
4015000,1,3,0
4016000,2,3,0
4017000,2,4,0
4018000,1,2,1
4019000,2,3,0
4020000,1,2,0
4021000,1,4,0
4022000,1,4,0
4023000,2,4,0
4024000,2,4,0
4025000,1,2,0
4026000,1,2,1
4027000,3,4,0
4028000,2,4,0
4029000,2,3,1
4030000,1,2,0
4031000,3,4,0
4032000,1,4,0
4033000,1,4,0
4034000,1,2,1
4035000,1,4,0
4036000,2,4,0
4037000,2,3,1
4038000,1,2,1
4039000,1,2,1
4040000,3,4,0
4041000,3,4,0
4042000,3,4,0
4043000,1,2,0
4044000,1,3,0
4045000,3,4,0
4046000,2,4,0
4047000,1,2,1
4048000,1,4,0
4049000,1,4,0
4050000,2,4,0
4051000,1,3,0
4052000,2,3,1
4053000,2,3,1
4054000,2,4,0
4055000,1,4,0
4056000,2,4,0
4057000,2,4,0
4058000,2,3,0
4059000,1,4,0
4060000,1,3,0
4061000,1,2,1
4062000,3,4,0
4063000,1,3,0
4064000,2,4,0
4065000,2,4,0
4066000,2,3,1
4067000,1,4,0
4068000,2,3,1
4069000,2,4,0
4070000,1,2,1
4071000,3,4,0
4072000,1,2,1
4073000,1,2,1
4074000,1,4,0
4075000,1,4,0
4076000,1,2,1
4077000,2,3,0
4078000,1,3,0
4079000,3,4,0
4080000,3,4,0
4081000,1,4,0
4082000,1,4,0
4083000,2,3,0
4084000,1,4,0
4085000,1,4,0
4086000,3,4,0
4087000,2,4,0
4088000,1,4,0
4089000,2,4,0
4090000,1,2,1
4091000,2,3,1
4092000,1,3,1
4093000,1,2,0
4094000,3,4,0
4095000,1,3,0
4096000,2,3,0
4097000,1,3,0
4098000,2,3,0
4099000,2,3,0
4100000,1,4,0
4101000,2,4,0
4102000,2,4,0
4103000,1,3,1
4104000,1,2,1
4105000,1,2,1
4106000,3,4,0
4107000,1,4,0
4108000,1,4,0
4109000,2,4,0
4110000,1,3,0
4111000,2,3,0
4112000,3,4,0
4113000,2,3,0
4114000,1,2,1
4115000,2,3,0
4116000,2,4,0
4117000,3,4,0
4118000,1,3,0
4119000,2,4,0
4120000,1,4,0
4121000,1,3,0
4122000,1,4,0
4123000,2,4,0
4124000,3,4,0
4125000,1,4,0
4126000,2,3,1
4127000,1,3,0
4128000,1,2,1
4129000,2,4,0
4130000,3,4,0
4131000,2,4,0
4132000,1,4,0
4133000,1,4,0
4134000,1,2,0
4135000,1,3,0
4136000,1,2,1
4137000,1,2,1
4138000,1,3,0
4139000,2,3,0
4140000,3,4,0
4141000,1,2,1
4142000,1,2,0
4143000,1,3,0
4144000,3,4,0
4145000,1,3,0
4146000,1,3,0
4147000,3,4,0
4148000,1,3,0
4149000,2,4,0
4150000,1,4,0
4151000,1,4,0
4152000,2,3,0
4153000,1,2,0
4154000,2,4,0
4155000,1,2,0
4156000,1,4,0
4157000,2,4,0
4158000,1,3,0
4159000,1,3,0
4160000,3,4,0
4161000,3,4,0
4162000,1,2,0
4163000,1,4,0
4164000,1,3,0
4165000,3,4,0
4166000,1,3,0
4167000,2,4,0
4168000,1,4,0
4169000,3,4,0
4170000,1,3,0
4171000,2,4,0
4172000,2,3,0
4173000,1,3,0
4174000,1,2,0
4175000,1,4,0
4176000,1,2,0
4177000,1,3,0
4178000,3,4,0
4179000,1,3,0
4180000,1,3,0
4181000,1,3,0
4182000,2,4,0
4183000,3,4,0
4184000,1,4,0
4185000,1,2,0
4186000,2,3,0
4187000,2,4,0
4188000,2,3,0
4189000,2,3,0
4190000,1,3,0
4191000,3,4,0
4192000,2,4,0
4193000,2,3,0
4194000,2,3,1
4195000,1,4,0
4196000,1,4,0
4197000,1,4,0
4198000,2,4,0
4199000,2,4,0
4200000,1,4,0
4201000,1,4,0
4202000,1,3,0
4203000,1,2,1
4204000,1,2,1
4205000,2,3,1
4206000,1,2,0
4207000,1,2,0
4208000,2,3,1
4209000,3,4,0
4210000,1,3,0
4211000,3,4,0
4212000,1,2,0
4213000,2,4,0
4214000,1,3,0
4215000,2,4,0
4216000,1,3,0
4217000,1,3,0
4218000,3,4,0
4219000,2,3,0
4220000,2,4,0
4221000,1,3,0
4222000,1,4,0
4223000,1,4,0
4224000,1,2,0
4225000,1,2,0
4226000,2,3,0
4227000,2,3,0
4228000,1,3,0
4229000,2,4,0
4230000,2,3,1
4231000,3,4,0
4232000,1,3,0
4233000,1,2,0
4234000,1,2,1
4235000,2,3,0
4236000,3,4,1
4237000,1,3,0
4238000,1,3,0
4239000,2,4,0
4240000,1,3,0
4241000,1,3,0
4242000,2,4,0
4243000,2,3,1
4244000,3,4,1
4245000,2,3,1
4246000,3,4,1
4247000,2,4,0
4248000,3,4,0
4249000,1,4,0
4250000,3,4,0
4251000,2,3,1
4252000,3,4,0
4253000,2,4,0
4254000,2,4,0
4255000,2,3,0
4256000,2,4,0
4257000,1,2,1
4258000,2,4,0
4259000,1,2,1
4260000,3,4,0
4261000,1,2,1
4262000,1,3,1
4263000,1,2,1
4264000,1,3,0
4265000,2,4,0
4266000,1,3,0
4267000,1,2,1
4268000,1,3,0
4269000,1,2,1
4270000,2,3,0
4271000,2,4,0
4272000,1,4,0
4273000,1,4,0
4274000,2,3,1
4275000,1,3,1
4276000,2,4,0
4277000,1,4,0
4278000,1,3,0
4279000,1,4,0
4280000,1,4,0
4281000,1,4,0
4282000,2,3,0
4283000,2,4,0
4284000,3,4,0
4285000,3,4,0
4286000,1,3,0
4287000,1,3,0
4288000,2,3,1
4289000,1,3,0
4290000,2,3,0
4291000,3,4,0
